30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.4
30.3
30.3
30.3
30.3
30.3
30.3
30.4
30.4
30.4
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.6
30.6
30.6
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
30.3
